branch,state,category_code,category,name,igod_org_id,website,listing_url
int,,INMISS,Indian Missions,"Embassy of India, Abidjan, Ivory Coast, Cote d Ivoire [Ivory Coast]",,https://www.eoiabidjan.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Algiers, Algeria",,https://www.indianembassyalgiers.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Amman, Jordan",,https://indembassy-amman.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Ankara, Türkiye",,,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Antananarivo, Madagascar",,https://www.eoiantananarivo.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Argentina",,https://www.indembarg.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Ashgabat, Turkmenistan",,https://www.eoiashgabat.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Asmara, Eritrea",,https://eoiasmara.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Astana, Kazakhstan",,https://www.indembastana.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Asuncion, Paraguay",,https://www.eoiasuncion.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Athens, Greece",,https://www.indiaingreece.gov.in/,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Baghdad, Iraq",,https://www.eoibaghdad.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Bahrain",,https://www.eoibahrain.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Baku, Azerbaijan",,https://www.indianembassybaku.gov.in/,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Bamako (Mali)",,https://www.embassyofindiabamako.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Bangkok, Thailand",,https://embassyofindiabangkok.gov.in/,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Beijing, China",,https://www.eoibeijing.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Berlin, Germany",,https://www.indianembassyberlin.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Bishkek, Kyrgyzstan",,https://www.indembbishkek.gov.in/,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Bogota, Colombia",,https://www.eoibogota.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Brasilia, Brazil",,https://eoibrasilia.gov.in/,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Bratislava, Slovak Republic",,https://www.eoibratislava.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Brazzaville, Congo [Republic of]",,https://www.eoibrazzaville.gov.in/,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Brussels, Belgium",,https://www.indianembassybrussels.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Bucharest, Romania",,https://www.eoibucharest.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Burkina Faso",,https://www.eoiburkinafaso.gov.in/,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Cabo Verde",,https://www.eoipraia.gov.in/,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Cairo, Egypt",,https://www.eoicairo.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Caracas, Venezuela",,https://www.eoicaracas.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Chad",,,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Conakry, Guinea",,https://eoiconakry.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Copenhagen, Denmark",,https://www.indianembassycopenhagen.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Croatia",,https://www.indianembassyzagreb.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Czech Republic",,https://www.eoiprague.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, DUBLIN, Ireland",,https://www.indianembassydublin.gov.in/,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Dakar, Senegal",,https://www.embassyofindiadakar.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Dili, Timor-Leste",,https://www.indembassydili.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Djibouti",,https://www.eoidjibouti.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Doha, Qatar",,,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Dushanbe, Tajikistan",,https://www.eoidushanbe.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Ethiopia",,https://www.eoiaddisababa.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Guatemala City",,https://www.indemguatemala.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Hanoi, Vietnam",,https://www.indembassyhanoi.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Harare, Zimbabwe",,https://indemb-harare.gov.in/,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Havana, Cuba",,https://eoihavana.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Helsinki, Finland",,https://www.indembhelsinki.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Iceland",,https://www.indianembassyreykjavik.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Iran",,https://www.indianembassytehran.gov.in/,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Italy",,,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Jakarta, Indonesia",,https://www.indianembassyjakarta.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Japan",,https://www.indembassy-tokyo.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Juba, South Sudan",,https://indembjuba.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Kathmandu, Nepal",,https://www.indembkathmandu.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Khartoum, Sudan",,https://www.eoikhartoum.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Kinshasa, Congo [Democratic Republic]",,https://eoikinshasa.gov.in/,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Kuwait",,https://www.indembkwt.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, La Paz, Bolivia",,https://eoilapaz.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Laos",,https://www.indianembassylaos.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Lebanon",,https://www.indianembassybeirut.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Libya",,,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Lima, Peru",,https://eoilima.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Lisbon, Portugal",,https://www.eoilisbon.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Ljubljana, Slovenia",,https://www.eoiljubljana.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Lomé, Togo",,https://www.embassyofindialome.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Luanda, Angola",,https://www.indembangola.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Madrid, Spain",,https://www.eoimadrid.gov.in/index.php,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Malabo, Equatorial Guinea",,https://www.eoimalabo.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Mexico City",,https://www.indiainmexico.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Minsk, Belarus",,https://www.eoiminsk.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Mongolia",,http://eoimongolia.gov.in/,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Monrovia, Liberia",,https://www.indianembassymonrovia.gov.in/,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Moscow, Russia",,https://www.indianembassy-moscow.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Muscat, Oman",,https://www.indemb-oman.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Myanmar",,https://embassyofindiayangon.gov.in/,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Niamey, Niger",,https://indembniamey.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Norway",,https://www.indianembassyoslo.gov.in/,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Nouakchott, Mauritania [Islamic Republic of]",,https://www.eoinouakchott.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Panama",,https://indianembassypanama.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Paramaribo, Suriname",,https://www.indembassysuriname.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Paris, France",,https://www.eoiparis.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Permanent Mission of India to International Organizations in Vienna, Austria",,https://www.eoivienna.gov.in/,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Philippines",,https://www.eoimanila.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Phnom penh, Cambodia",,https://www.embindpp.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Poland",,https://www.indianembassywarsaw.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Pyongyang, Korea (DPR)",,,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Rabat, Morocco",,https://www.indianembassyrabat.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Riga, Latvia",,https://www.eoiriga.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Riyadh is concurrently accredited to Yemen.",,https://www.eoiriyadh.gov.in/,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Santiago, Chile",,https://www.indianembassysantiago.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Santo Domingo, Concurrently Accredited to the Republic of Haiti, Dominican Republic",,https://eoisantodomingo.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Sao Tome & Principe, Sao Tome and Principe",,https://www.eoisaotome.gov.in/,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Seoul, Korea (ROK)",,https://www.indembassyseoul.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Serbia",,https://eoibelgrade.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Sofia, Bulgaria",,https://www.indembsofia.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Stockholm, Sweden",,https://www.indembassysweden.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Switzerland & The Principality of Liechtenstein",,https://www.indembassybern.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Syria",,https://eoi.gov.in/damascus/,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Tallinn, Estonia",,https://indembassytallinn.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Tashkent, Uzbekistan",,https://eoitashkent.gov.in/,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Tbilisi, Georgia",,https://www.eoitbilisi.gov.in/,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Tel Aviv, Israel",,https://www.indembassyisrael.gov.in/,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, The Hague, Netherlands",,https://indianembassynetherlands.gov.in/,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Thimphu, Bhutan",,https://www.indembthimphu.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Tunis, Tunisia",,https://www.embassyofindiatunis.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Ukraine",,https://www.eoiukraine.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, United Arab Emirates",,https://indembassyuae.gov.in/index.php,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, United States of America",,https://www.indianembassyusa.gov.in/,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Vilnius, Lithuania",,https://www.eoivilnius.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, Yerevan, Armenia",,https://eoiyerevan.gov.in/index.php,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"Embassy of India, to Hungary and Bosnia & Herzegovina",,https://www.eoibudapest.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"High Commission of India, ., Somalia",,,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"High Commission of India, Abuja, Nigeria",,https://hciabuja.gov.in/index.php,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"High Commission of India, Accra, Ghana",,https://www.hciaccra.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"High Commission of India, Australia",,https://hcicanberra.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"High Commission of India, Bandar Seri Begawan, Brunei Darussalam",,https://www.hcindiabrunei.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"High Commission of India, Colombo, Sri Lanka",,https://hcicolombo.gov.in/,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"High Commission of India, Dar-es-Salaam, Tanzania",,https://www.hcindiatz.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"High Commission of India, Dhaka, Bangladesh",,https://www.hcidhaka.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"High Commission of India, Freetown, Sierra Leone",,https://www.hcifreetown.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"High Commission of India, Gaborone, Botswana",,https://www.hcigaborone.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"High Commission of India, Georgetown, Guyana",,https://www.hcigeorgetown.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"High Commission of India, Islamabad, Pakistan",,https://www.india.org.pk,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"High Commission of India, Kampala, (Concurrently accredited to Burundi), Uganda",,https://hci.gov.in/kampala,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"High Commission of India, Kigali Rwanda",,https://hcikigali.gov.in/index.php,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"High Commission of India, Kingston, Jamaica",,https://www.hcikingston.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"High Commission of India, Kuala Lumpur, Malaysia",,https://www.hcikl.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"High Commission of India, LICI Building, Level 7, Fiji",,https://www.indiainfiji.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"High Commission of India, Libreville, Gabon",,,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"High Commission of India, Lilongwe, Malawi",,https://www.hcililongwe.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"High Commission of India, London, United Kingdom",,https://www.hcilondon.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"High Commission of India, Male, Maldives",,https://hcimale.gov.in,https://igod.gov.in/int/INMISS/organizations
int,,INMISS,Indian Missions,"High Commission of India, Malta",,https://www.hcimalta.gov.in,https://igod.gov.in/int/INMISS/organizations
